ID,FECHA,ESTATUS,TRANSPORTADORA,GUIA,DEPARTAMENTO,CIUDAD DE DESTINO,TOTAL DE LA ORDEN,PRECIO FLETE,DIAS DE TRANSITO
74041456,2026-05-06,ENTREGADO,COORDINADORA,240051561456,SANTANDER,BUCARAMANGA,47200,15276,1
74040116,2026-05-05,ENTREGADO,SERVIENTREGA,240051560116,RISARALDA,PEREIRA,75500,23579,1
74041323,2026-05-09,ENTREGADO,COORDINADORA,240051561323,CALDAS,MANIZALES,47600,20858,0
74041745,2026-05-03,DEVOLUCION,ENVIA,240051561745,META,VILLAVICENCIO,52500,16262,4
74040589,2026-05-03,ENTREGADO,COORDINADORA,240051560589,ATLANTICO,BARRANQUILLA,58700,12843,1
74040267,2026-05-02,ENTREGADO,SERVIENTREGA,240051560267,TOLIMA,IBAGUE,73000,12150,0
74042278,2026-05-03,CITA PROGRAMADA,INTERRAPIDISIMO,240051562278,BOLIVAR,CARTAGENA,85000,35964,1
74041208,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051561208,VALLE DEL CAUCA,CALI,62800,16149,0
74042268,2026-05-08,CITA PROGRAMADA,ENVIA,240051562268,RISARALDA,PEREIRA,70800,36469,1
74041965,2026-05-04,DEVOLUCION,ENVIA,240051561965,CUNDINAMARCA,BOGOTA,91600,11118,3
74040179,2026-05-03,ENTREGADO,ENVIA,240051560179,BOLIVAR,CARTAGENA,67200,16136,2
74040872,2026-05-03,ENTREGADO,ENVIA,240051560872,CORDOBA,MONTERIA,51000,14454,0
74040129,2026-05-11,ENTREGADO,TCC,240051560129,ANTIOQUIA,MEDELLIN,67500,14157,2
74041905,2026-05-08,DEVOLUCION,ENVIA,240051561905,TOLIMA,IBAGUE,92800,23414,5
74041967,2026-05-07,DEVOLUCION,COORDINADORA,240051561967,CUNDINAMARCA,BOGOTA,81200,15935,8
74040668,2026-04-28,ENTREGADO,ENVIA,240051560668,HUILA,NEIVA,64900,10615,2
74040101,2026-04-29,ENTREGADO,TCC,240051560101,CUNDINAMARCA,BOGOTA,54200,18414,0
74040477,2026-05-09,ENTREGADO,COORDINADORA,240051560477,META,VILLAVICENCIO,77500,19271,1
74041142,2026-05-06,ENTREGADO,ENVIA,240051561142,ATLANTICO,BARRANQUILLA,98700,21111,0
74040790,2026-05-06,ENTREGADO,COORDINADORA,240051560790,CORDOBA,MONTERIA,74300,22347,2
74040985,2026-05-12,ENTREGADO,TCC,240051560985,VALLE DEL CAUCA,CALI,82800,20709,0
74040171,2026-05-06,ENTREGADO,SERVIENTREGA,240051560171,MAGDALENA,SANTA MARTA,85900,18417,2
74041464,2026-05-09,ENTREGADO,COORDINADORA,240051561464,TOLIMA,IBAGUE,57800,17483,2
74041103,2026-04-30,ENTREGADO,INTERRAPIDISIMO,240051561103,BOLIVAR,CARTAGENA,45100,12215,0
74041788,2026-05-07,DEVOLUCION,SERVIENTREGA,240051561788,CALDAS,MANIZALES,59400,19949,4
74041825,2026-04-30,DEVOLUCION,COORDINADORA,240051561825,CUNDINAMARCA,BOGOTA,48300,23938,10
74041728,2026-05-11,ENTREGADO,SERVIENTREGA,240051561728,NARIÑO,PASTO,89500,18245,0
74040404,2026-05-12,ENTREGADO,INTERRAPIDISIMO,240051560404,ATLANTICO,BARRANQUILLA,62000,18674,1
74042244,2026-05-13,EN REPARTO,ENVIA,240051562244,TOLIMA,IBAGUE,94500,18312,1
74040637,2026-05-04,ENTREGADO,COORDINADORA,240051560637,NARIÑO,PASTO,78400,12424,0
74041256,2026-05-10,ENTREGADO,COORDINADORA,240051561256,RISARALDA,PEREIRA,98400,18152,2
74041070,2026-05-05,ENTREGADO,ENVIA,240051561070,NARIÑO,PASTO,73600,16912,2
74041890,2026-05-05,DEVOLUCION,ENVIA,240051561890,META,VILLAVICENCIO,54500,14660,6
74042253,2026-05-09,EN BODEGA TRANSPORTADORA,COORDINADORA,240051562253,ATLANTICO,BARRANQUILLA,57700,16226,3
74041492,2026-05-07,ENTREGADO,COORDINADORA,240051561492,ANTIOQUIA,MEDELLIN,55500,12294,0
74041355,2026-05-08,ENTREGADO,COORDINADORA,240051561355,TOLIMA,IBAGUE,56600,13934,0
74040282,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051560282,BOLIVAR,CARTAGENA,82400,21475,2
74041124,2026-05-05,ENTREGADO,TCC,240051561124,CORDOBA,MONTERIA,53400,15565,0
74042008,2026-05-06,EN ESPERA DE RX,TCC,240051562008,HUILA,NEIVA,74800,10288,10
74040140,2026-05-07,ENTREGADO,COORDINADORA,240051560140,NARIÑO,PASTO,86300,23897,1
74042096,2026-05-06,DESPACHADA,INTERRAPIDISIMO,240051562096,NARIÑO,PASTO,95900,15835,3
74040870,2026-05-03,ENTREGADO,ENVIA,240051560870,ATLANTICO,BARRANQUILLA,67500,21529,0
74040223,2026-05-06,ENTREGADO,ENVIA,240051560223,ATLANTICO,BARRANQUILLA,60600,19242,0
74041015,2026-05-07,ENTREGADO,SERVIENTREGA,240051561015,ATLANTICO,BARRANQUILLA,91200,13872,2
74041357,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051561357,BOLIVAR,CARTAGENA,73900,14422,2
74042197,2026-05-07,TELEMERCADEO,ENVIA,240051562197,SANTANDER,BUCARAMANGA,55400,14610,1
74040972,2026-05-03,ENTREGADO,TCC,240051560972,META,VILLAVICENCIO,59000,14022,0
74041916,2026-05-03,DEVOLUCION,ENVIA,240051561916,TOLIMA,IBAGUE,83500,13003,10
74041372,2026-05-05,ENTREGADO,SERVIENTREGA,240051561372,TOLIMA,IBAGUE,88600,21847,1
74040824,2026-05-08,ENTREGADO,TCC,240051560824,RISARALDA,PEREIRA,88200,11101,0
74040789,2026-05-12,ENTREGADO,COORDINADORA,240051560789,ANTIOQUIA,MEDELLIN,85000,20508,2
74042340,2026-04-29,TELEMERCADEO,INTERRAPIDISIMO,240051562340,SANTANDER,BUCARAMANGA,75300,10200,1
74040387,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560387,RISARALDA,PEREIRA,76000,10393,2
74040672,2026-05-06,ENTREGADO,COORDINADORA,240051560672,SANTANDER,BUCARAMANGA,63200,19214,2
74040425,2026-05-11,ENTREGADO,COORDINADORA,240051560425,VALLE DEL CAUCA,CALI,91400,18660,1
74041912,2026-05-02,DEVOLUCION,ENVIA,240051561912,CUNDINAMARCA,BOGOTA,66000,11762,11
74041821,2026-04-28,DEVOLUCION,COORDINADORA,240051561821,CORDOBA,MONTERIA,95700,16312,1
74040564,2026-05-13,ENTREGADO,ENVIA,240051560564,NARIÑO,PASTO,52400,15266,1
74040607,2026-05-05,ENTREGADO,ENVIA,240051560607,CORDOBA,MONTERIA,48100,20432,1
74042039,2026-05-02,NOVEDAD,ENVIA,240051562039,ANTIOQUIA,MEDELLIN,48600,16791,4
74040447,2026-05-04,ENTREGADO,COORDINADORA,240051560447,VALLE DEL CAUCA,CALI,81900,21237,2
74040523,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560523,ANTIOQUIA,MEDELLIN,46300,19047,0
74041463,2026-05-06,ENTREGADO,TCC,240051561463,ATLANTICO,BARRANQUILLA,50300,17893,1
74041581,2026-05-08,ENTREGADO,TCC,240051561581,META,VILLAVICENCIO,90800,13206,1
74041585,2026-05-10,ENTREGADO,SERVIENTREGA,240051561585,TOLIMA,IBAGUE,65700,23287,0
74042178,2026-05-07,EN PROCESAMIENTO,ENVIA,240051562178,NARIÑO,PASTO,47600,16304,1
74041783,2026-05-13,DEVOLUCION,ENVIA,240051561783,CUNDINAMARCA,BOGOTA,79200,15658,13
74041855,2026-04-29,DEVOLUCION,COORDINADORA,240051561855,CUNDINAMARCA,BOGOTA,53200,19791,12
74040475,2026-05-04,ENTREGADO,COORDINADORA,240051560475,META,VILLAVICENCIO,77700,12149,1
74040508,2026-05-09,ENTREGADO,TCC,240051560508,MAGDALENA,SANTA MARTA,98300,22125,1
74040489,2026-05-10,ENTREGADO,ENVIA,240051560489,HUILA,NEIVA,66900,20770,2
74041906,2026-05-03,DEVOLUCION,ENVIA,240051561906,ANTIOQUIA,MEDELLIN,77600,10382,9
74040856,2026-05-07,ENTREGADO,INTERRAPIDISIMO,240051560856,SANTANDER,BUCARAMANGA,88800,10483,1
74040933,2026-05-08,ENTREGADO,INTERRAPIDISIMO,240051560933,RISARALDA,PEREIRA,53000,17553,2
74041478,2026-05-06,ENTREGADO,TCC,240051561478,BOLIVAR,CARTAGENA,65800,22733,1
74041925,2026-05-07,DEVOLUCION,TCC,240051561925,BOLIVAR,CARTAGENA,82700,21394,12
74041898,2026-05-01,DEVOLUCION,TCC,240051561898,CUNDINAMARCA,BOGOTA,77900,20929,12
74041983,2026-05-10,RECLAME EN OFICINA,COORDINADORA,240051561983,CORDOBA,MONTERIA,91200,19971,11
74040934,2026-05-12,ENTREGADO,INTERRAPIDISIMO,240051560934,HUILA,NEIVA,88200,16634,1
74041536,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051561536,BOLIVAR,CARTAGENA,80300,15024,0
74040594,2026-05-09,ENTREGADO,ENVIA,240051560594,RISARALDA,PEREIRA,72200,15127,2
74040929,2026-05-11,ENTREGADO,COORDINADORA,240051560929,TOLIMA,IBAGUE,72100,23001,1
74040288,2026-05-12,ENTREGADO,SERVIENTREGA,240051560288,CORDOBA,MONTERIA,86100,19852,1
74040962,2026-05-07,ENTREGADO,TCC,240051560962,TOLIMA,IBAGUE,70500,16236,0
74040243,2026-05-06,ENTREGADO,TCC,240051560243,SANTANDER,BUCARAMANGA,77900,17387,1
74042333,2026-05-05,INTENTO DE ENTREGA,TCC,240051562333,ATLANTICO,BARRANQUILLA,61200,22693,2
74041184,2026-05-04,ENTREGADO,ENVIA,240051561184,HUILA,NEIVA,63700,20507,1
74041348,2026-04-29,ENTREGADO,TCC,240051561348,TOLIMA,IBAGUE,65800,12353,2
74040185,2026-05-06,ENTREGADO,COORDINADORA,240051560185,BOLIVAR,CARTAGENA,61700,16747,1
74041895,2026-05-01,DEVOLUCION,ENVIA,240051561895,HUILA,NEIVA,87800,14422,7
74042231,2026-05-05,EN BODEGA DESTINO,COORDINADORA,240051562231,META,VILLAVICENCIO,62700,11264,2
74040952,2026-05-07,ENTREGADO,COORDINADORA,240051560952,RISARALDA,PEREIRA,83600,17054,0
74041477,2026-05-05,ENTREGADO,COORDINADORA,240051561477,ATLANTICO,BARRANQUILLA,68600,16822,0
74041250,2026-05-08,ENTREGADO,TCC,240051561250,RISARALDA,PEREIRA,99100,10586,1
74042017,2026-05-13,NOVEDAD,INTERRAPIDISIMO,240051562017,CALDAS,MANIZALES,66700,18922,1
74040745,2026-04-28,ENTREGADO,COORDINADORA,240051560745,CALDAS,MANIZALES,69400,16750,2
74041545,2026-05-07,ENTREGADO,TCC,240051561545,BOLIVAR,CARTAGENA,52200,23956,1
74042021,2026-05-06,EN ESPERA DE RX,TCC,240051562021,CALDAS,MANIZALES,60100,10296,5
74041404,2026-05-02,ENTREGADO,TCC,240051561404,ATLANTICO,BARRANQUILLA,48500,13737,2
74040334,2026-05-04,ENTREGADO,ENVIA,240051560334,SANTANDER,BUCARAMANGA,91800,14572,1
74041677,2026-05-09,ENTREGADO,COORDINADORA,240051561677,CALDAS,MANIZALES,48500,23635,1
74041265,2026-04-29,ENTREGADO,TCC,240051561265,CORDOBA,MONTERIA,70300,16448,2
74042218,2026-05-10,INTENTO DE ENTREGA,ENVIA,240051562218,TOLIMA,IBAGUE,74900,10360,1
74041830,2026-05-07,DEVOLUCION,ENVIA,240051561830,ATLANTICO,BARRANQUILLA,66200,15681,8
74042105,2026-05-06,INTENTO DE ENTREGA,TCC,240051562105,BOLIVAR,CARTAGENA,95100,22373,1
74040175,2026-05-10,ENTREGADO,SERVIENTREGA,240051560175,RISARALDA,PEREIRA,84900,16032,0
74040238,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051560238,CUNDINAMARCA,BOGOTA,86100,11448,2
74040624,2026-05-14,ENTREGADO,COORDINADORA,240051560624,SANTANDER,BUCARAMANGA,46200,17344,1
74042255,2026-05-06,EN BODEGA DESTINO,SERVIENTREGA,240051562255,ATLANTICO,BARRANQUILLA,75000,16561,2
74040453,2026-05-05,ENTREGADO,ENVIA,240051560453,VALLE DEL CAUCA,CALI,68400,10561,1
74040550,2026-05-02,ENTREGADO,COORDINADORA,240051560550,RISARALDA,PEREIRA,45700,18367,1
74041081,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051561081,META,VILLAVICENCIO,53900,23034,0
74041202,2026-05-05,ENTREGADO,TCC,240051561202,NARIÑO,PASTO,64300,18904,2
74040061,2026-04-28,ENTREGADO,TCC,240051560061,CALDAS,MANIZALES,70900,18437,2
74042123,2026-05-06,EN PROCESAMIENTO,ENVIA,240051562123,TOLIMA,IBAGUE,69300,20383,1
74041194,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051561194,ATLANTICO,BARRANQUILLA,61900,11598,1
74041119,2026-05-04,ENTREGADO,TCC,240051561119,CORDOBA,MONTERIA,73400,17298,2
74041583,2026-05-02,ENTREGADO,TCC,240051561583,MAGDALENA,SANTA MARTA,47400,15623,2
74040998,2026-05-11,ENTREGADO,SERVIENTREGA,240051560998,CORDOBA,MONTERIA,53100,19500,0
74040051,2026-05-05,ENTREGADO,COORDINADORA,240051560051,TOLIMA,IBAGUE,86200,22970,0
74042011,2026-05-10,NOVEDAD,ENVIA,240051562011,HUILA,NEIVA,55200,17851,5
74042083,2026-05-07,DESPACHADA,SERVIENTREGA,240051562083,CORDOBA,MONTERIA,55200,10308,3
74041283,2026-05-02,ENTREGADO,SERVIENTREGA,240051561283,SANTANDER,BUCARAMANGA,97400,16342,1
74042014,2026-05-13,NOVEDAD,ENVIA,240051562014,CUNDINAMARCA,BOGOTA,61300,18781,13
74041861,2026-05-07,DEVOLUCION,SERVIENTREGA,240051561861,CUNDINAMARCA,BOGOTA,63200,12723,11
74041154,2026-05-06,ENTREGADO,ENVIA,240051561154,ATLANTICO,BARRANQUILLA,80800,16000,0
74041143,2026-04-29,ENTREGADO,COORDINADORA,240051561143,ATLANTICO,BARRANQUILLA,50000,21857,0
74041317,2026-05-09,ENTREGADO,COORDINADORA,240051561317,CALDAS,MANIZALES,85900,13041,0
74041220,2026-05-01,ENTREGADO,SERVIENTREGA,240051561220,VALLE DEL CAUCA,CALI,51000,15112,1
74041785,2026-05-09,DEVOLUCION,ENVIA,240051561785,CUNDINAMARCA,BOGOTA,74500,20234,11
74041661,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051561661,HUILA,NEIVA,55000,21507,1
74041567,2026-05-06,ENTREGADO,ENVIA,240051561567,CORDOBA,MONTERIA,91200,10529,1
74042120,2026-05-05,INTENTO DE ENTREGA,ENVIA,240051562120,RISARALDA,PEREIRA,72200,16260,1
74040848,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560848,MAGDALENA,SANTA MARTA,92000,22398,2
74040278,2026-05-13,ENTREGADO,SERVIENTREGA,240051560278,ATLANTICO,BARRANQUILLA,94700,21266,2
74041834,2026-05-06,DEVOLUCION,ENVIA,240051561834,HUILA,NEIVA,55700,16849,5
74041223,2026-04-30,ENTREGADO,COORDINADORA,240051561223,NARIÑO,PASTO,79200,15960,1
74041903,2026-05-08,DEVOLUCION,ENVIA,240051561903,CUNDINAMARCA,BOGOTA,62500,19491,4
74040373,2026-05-03,ENTREGADO,TCC,240051560373,CALDAS,MANIZALES,97300,14529,0
74040667,2026-04-30,ENTREGADO,INTERRAPIDISIMO,240051560667,CUNDINAMARCA,BOGOTA,75200,19765,0
74040836,2026-05-05,ENTREGADO,SERVIENTREGA,240051560836,VALLE DEL CAUCA,CALI,93600,14603,0
74040913,2026-05-08,ENTREGADO,SERVIENTREGA,240051560913,NARIÑO,PASTO,46100,22831,1
74042162,2026-05-06,EN BODEGA ORIGEN,ENVIA,240051562162,CUNDINAMARCA,BOGOTA,68100,15809,3
74041483,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051561483,ANTIOQUIA,MEDELLIN,47400,11737,1
74040775,2026-05-05,ENTREGADO,ENVIA,240051560775,CALDAS,MANIZALES,56800,12657,1
74040522,2026-05-06,ENTREGADO,SERVIENTREGA,240051560522,VALLE DEL CAUCA,CALI,82200,12721,0
74042095,2026-05-06,EN BODEGA DESTINO,ENVIA,240051562095,CORDOBA,MONTERIA,81200,15787,1
74042273,2026-05-06,EN REEXPEDICION,TCC,240051562273,ATLANTICO,BARRANQUILLA,62200,34506,3
74041966,2026-04-28,DEVOLUCION,INTERRAPIDISIMO,240051561966,ANTIOQUIA,MEDELLIN,81200,15609,7
74042216,2026-05-07,TELEMERCADEO,ENVIA,240051562216,TOLIMA,IBAGUE,91100,15459,1
74041062,2026-04-30,ENTREGADO,INTERRAPIDISIMO,240051561062,MAGDALENA,SANTA MARTA,89600,14535,1
74042206,2026-05-02,EN REPARTO,ENVIA,240051562206,VALLE DEL CAUCA,CALI,54800,20593,1
74040722,2026-05-08,ENTREGADO,ENVIA,240051560722,VALLE DEL CAUCA,CALI,72600,17250,2
74040817,2026-05-05,ENTREGADO,TCC,240051560817,NARIÑO,PASTO,70800,20992,0
74040407,2026-04-30,ENTREGADO,TCC,240051560407,CALDAS,MANIZALES,77800,21792,1
74041072,2026-05-04,ENTREGADO,TCC,240051561072,NARIÑO,PASTO,67200,12744,1
74040473,2026-05-06,ENTREGADO,COORDINADORA,240051560473,ANTIOQUIA,MEDELLIN,46000,13858,0
74040113,2026-05-02,ENTREGADO,ENVIA,240051560113,TOLIMA,IBAGUE,73200,12123,1
74041899,2026-05-08,DEVOLUCION,COORDINADORA,240051561899,MAGDALENA,SANTA MARTA,76600,21134,11
74042191,2026-05-11,EN BODEGA TRANSPORTADORA,COORDINADORA,240051562191,VALLE DEL CAUCA,CALI,91200,16432,1
74042004,2026-05-08,NOVEDAD,INTERRAPIDISIMO,240051562004,CUNDINAMARCA,BOGOTA,89900,17454,8
74041424,2026-04-30,ENTREGADO,SERVIENTREGA,240051561424,CUNDINAMARCA,BOGOTA,55400,13666,0
74042022,2026-05-06,EN ESPERA DE RX,COORDINADORA,240051562022,RISARALDA,PEREIRA,84700,21021,5
74041801,2026-05-07,DEVOLUCION,ENVIA,240051561801,MAGDALENA,SANTA MARTA,95000,10638,10
74041075,2026-05-06,ENTREGADO,SERVIENTREGA,240051561075,VALLE DEL CAUCA,CALI,67300,17796,0
74040230,2026-05-01,ENTREGADO,TCC,240051560230,ANTIOQUIA,MEDELLIN,56300,11401,1
74041527,2026-05-04,ENTREGADO,SERVIENTREGA,240051561527,CALDAS,MANIZALES,49100,10363,0
74041327,2026-05-07,ENTREGADO,TCC,240051561327,CUNDINAMARCA,BOGOTA,90800,21418,1
74040023,2026-05-07,ENTREGADO,COORDINADORA,240051560023,ANTIOQUIA,MEDELLIN,67400,12292,0
74041118,2026-05-03,ENTREGADO,ENVIA,240051561118,BOLIVAR,CARTAGENA,64300,13165,1
74041546,2026-05-07,ENTREGADO,SERVIENTREGA,240051561546,SANTANDER,BUCARAMANGA,92200,13772,0
74041391,2026-05-07,ENTREGADO,SERVIENTREGA,240051561391,RISARALDA,PEREIRA,74600,20338,0
74041178,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051561178,TOLIMA,IBAGUE,78300,15279,1
74042122,2026-05-07,DESPACHADA,COORDINADORA,240051562122,BOLIVAR,CARTAGENA,75900,23669,1
74041556,2026-05-03,ENTREGADO,ENVIA,240051561556,CALDAS,MANIZALES,49900,19719,0
74040353,2026-05-10,ENTREGADO,COORDINADORA,240051560353,CORDOBA,MONTERIA,88100,13777,1
74041349,2026-05-10,ENTREGADO,ENVIA,240051561349,SANTANDER,BUCARAMANGA,86800,21428,2
74042302,2026-04-29,EN PROCESAMIENTO,ENVIA,240051562302,ATLANTICO,BARRANQUILLA,65700,12197,3
74042150,2026-05-08,DESPACHADA,TCC,240051562150,BOLIVAR,CARTAGENA,62700,10103,1
74041236,2026-05-06,ENTREGADO,COORDINADORA,240051561236,VALLE DEL CAUCA,CALI,91600,14151,2
74040405,2026-05-12,ENTREGADO,INTERRAPIDISIMO,240051560405,ATLANTICO,BARRANQUILLA,76600,18334,2
74041548,2026-05-06,ENTREGADO,ENVIA,240051561548,HUILA,NEIVA,76700,21617,0
74041007,2026-05-11,ENTREGADO,TCC,240051561007,META,VILLAVICENCIO,80400,19298,1
74040350,2026-05-04,ENTREGADO,TCC,240051560350,VALLE DEL CAUCA,CALI,69700,18260,1
74041804,2026-05-03,DEVOLUCION,ENVIA,240051561804,CUNDINAMARCA,BOGOTA,55000,17161,8
74041267,2026-05-15,ENTREGADO,COORDINADORA,240051561267,SANTANDER,BUCARAMANGA,76300,15688,1
74040138,2026-05-08,ENTREGADO,COORDINADORA,240051560138,ATLANTICO,BARRANQUILLA,95300,11381,0
74041791,2026-05-08,DEVOLUCION,ENVIA,240051561791,HUILA,NEIVA,86200,16207,3
74041852,2026-05-05,DEVOLUCION,ENVIA,240051561852,CORDOBA,MONTERIA,84200,11299,7
74040024,2026-04-29,ENTREGADO,TCC,240051560024,CUNDINAMARCA,BOGOTA,49400,20709,2
74042071,2026-05-04,DESPACHADA,INTERRAPIDISIMO,240051562071,ATLANTICO,BARRANQUILLA,61600,15036,1
74041239,2026-04-30,ENTREGADO,ENVIA,240051561239,CALDAS,MANIZALES,95600,18440,1
74040211,2026-05-08,ENTREGADO,INTERRAPIDISIMO,240051560211,SANTANDER,BUCARAMANGA,55700,22691,0
74040196,2026-05-02,ENTREGADO,SERVIENTREGA,240051560196,SANTANDER,BUCARAMANGA,46800,15439,0
74041166,2026-05-09,ENTREGADO,SERVIENTREGA,240051561166,SANTANDER,BUCARAMANGA,50100,12369,2
74041419,2026-05-10,ENTREGADO,ENVIA,240051561419,RISARALDA,PEREIRA,75800,19980,1
74041311,2026-05-05,ENTREGADO,COORDINADORA,240051561311,ANTIOQUIA,MEDELLIN,87100,11309,2
74040720,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560720,RISARALDA,PEREIRA,45400,10884,0
74041857,2026-05-04,DEVOLUCION,COORDINADORA,240051561857,CUNDINAMARCA,BOGOTA,86000,12679,13
74042245,2026-05-13,EN BODEGA ORIGEN,ENVIA,240051562245,CORDOBA,MONTERIA,95100,20419,2
74041123,2026-05-08,ENTREGADO,INTERRAPIDISIMO,240051561123,TOLIMA,IBAGUE,45000,10999,0
74041426,2026-05-05,ENTREGADO,COORDINADORA,240051561426,MAGDALENA,SANTA MARTA,94300,14420,0
74041068,2026-04-27,ENTREGADO,SERVIENTREGA,240051561068,VALLE DEL CAUCA,CALI,90500,11302,1
74042250,2026-05-04,DESPACHADA,INTERRAPIDISIMO,240051562250,MAGDALENA,SANTA MARTA,61400,21409,1
74041387,2026-05-09,ENTREGADO,COORDINADORA,240051561387,SANTANDER,BUCARAMANGA,66600,17521,1
74041289,2026-05-07,ENTREGADO,TCC,240051561289,VALLE DEL CAUCA,CALI,89400,14806,0
74040681,2026-05-10,ENTREGADO,TCC,240051560681,VALLE DEL CAUCA,CALI,62600,13008,0
74040149,2026-05-03,ENTREGADO,SERVIENTREGA,240051560149,ATLANTICO,BARRANQUILLA,85600,23628,0
74041158,2026-05-09,ENTREGADO,ENVIA,240051561158,META,VILLAVICENCIO,62300,17288,0
74040924,2026-05-02,ENTREGADO,INTERRAPIDISIMO,240051560924,ANTIOQUIA,MEDELLIN,77400,19382,0
74041918,2026-05-10,DEVOLUCION,INTERRAPIDISIMO,240051561918,VALLE DEL CAUCA,CALI,49300,13732,13
74040772,2026-05-11,ENTREGADO,SERVIENTREGA,240051560772,CORDOBA,MONTERIA,66600,11190,2
74042296,2026-05-03,EN BODEGA ORIGEN,ENVIA,240051562296,META,VILLAVICENCIO,94600,21774,2
74040368,2026-05-04,ENTREGADO,COORDINADORA,240051560368,CORDOBA,MONTERIA,54600,18869,0
74040580,2026-05-07,ENTREGADO,TCC,240051560580,ATLANTICO,BARRANQUILLA,60200,21839,2
74040182,2026-05-02,ENTREGADO,COORDINADORA,240051560182,NARIÑO,PASTO,51700,12104,0
74041980,2026-05-07,RECLAME EN OFICINA,INTERRAPIDISIMO,240051561980,META,VILLAVICENCIO,92200,11540,6
74041847,2026-05-05,DEVOLUCION,TCC,240051561847,META,VILLAVICENCIO,77100,20345,11
74040321,2026-05-09,ENTREGADO,TCC,240051560321,NARIÑO,PASTO,67900,18387,1
74041209,2026-05-10,ENTREGADO,INTERRAPIDISIMO,240051561209,MAGDALENA,SANTA MARTA,62000,21559,1
74040127,2026-05-01,ENTREGADO,SERVIENTREGA,240051560127,HUILA,NEIVA,79400,21237,1
74041264,2026-05-03,ENTREGADO,SERVIENTREGA,240051561264,RISARALDA,PEREIRA,47100,22022,2
74041402,2026-05-06,ENTREGADO,TCC,240051561402,TOLIMA,IBAGUE,91200,21261,1
74041521,2026-05-08,ENTREGADO,COORDINADORA,240051561521,NARIÑO,PASTO,52000,23038,0
74042324,2026-05-04,CITA PROGRAMADA,SERVIENTREGA,240051562324,BOLIVAR,CARTAGENA,96500,41686,2
74041389,2026-05-05,ENTREGADO,SERVIENTREGA,240051561389,HUILA,NEIVA,79700,22592,1
74042034,2026-05-07,NOVEDAD,ENVIA,240051562034,CORDOBA,MONTERIA,76500,13910,11
74041761,2026-04-28,DEVOLUCION,SERVIENTREGA,240051561761,CORDOBA,MONTERIA,92900,15547,11
74042128,2026-05-02,EN REPARTO,COORDINADORA,240051562128,HUILA,NEIVA,95300,13280,1
74040020,2026-05-08,ENTREGADO,TCC,240051560020,CORDOBA,MONTERIA,48600,18157,0
74040611,2026-05-09,ENTREGADO,TCC,240051560611,VALLE DEL CAUCA,CALI,58800,19879,2
74040339,2026-05-01,ENTREGADO,INTERRAPIDISIMO,240051560339,VALLE DEL CAUCA,CALI,95900,13075,0
74041615,2026-05-07,ENTREGADO,INTERRAPIDISIMO,240051561615,MAGDALENA,SANTA MARTA,70100,10116,0
74042240,2026-05-07,EN BODEGA ORIGEN,ENVIA,240051562240,BOLIVAR,CARTAGENA,90900,14881,3
74041738,2026-05-11,DEVOLUCION,INTERRAPIDISIMO,240051561738,ANTIOQUIA,MEDELLIN,78800,19103,13
74040174,2026-05-07,ENTREGADO,SERVIENTREGA,240051560174,META,VILLAVICENCIO,95300,18025,2
74042046,2026-05-04,EN ESPERA DE RX,ENVIA,240051562046,TOLIMA,IBAGUE,56800,10465,10
74040379,2026-05-07,ENTREGADO,COORDINADORA,240051560379,TOLIMA,IBAGUE,99700,18929,0
74040082,2026-05-13,ENTREGADO,ENVIA,240051560082,CORDOBA,MONTERIA,73700,21740,2
74041159,2026-05-15,ENTREGADO,TCC,240051561159,BOLIVAR,CARTAGENA,93100,11501,1
74040203,2026-05-03,ENTREGADO,COORDINADORA,240051560203,BOLIVAR,CARTAGENA,54500,21859,0
74042103,2026-05-14,TELEMERCADEO,ENVIA,240051562103,ANTIOQUIA,MEDELLIN,82800,13869,2
74041664,2026-05-01,ENTREGADO,COORDINADORA,240051561664,BOLIVAR,CARTAGENA,79200,22477,1
74040942,2026-05-14,ENTREGADO,INTERRAPIDISIMO,240051560942,NARIÑO,PASTO,94100,10148,2
74042331,2026-05-05,EN PROCESAMIENTO,INTERRAPIDISIMO,240051562331,ANTIOQUIA,MEDELLIN,81100,20149,1
74041676,2026-05-01,ENTREGADO,INTERRAPIDISIMO,240051561676,CORDOBA,MONTERIA,62500,13240,1
74041864,2026-05-07,DEVOLUCION,ENVIA,240051561864,CUNDINAMARCA,BOGOTA,62400,18344,14
74040669,2026-05-10,ENTREGADO,TCC,240051560669,TOLIMA,IBAGUE,68600,12818,2
