ID,FECHA,ESTATUS,TRANSPORTADORA,NÚMERO GUIA,DEPARTAMENTO DESTINO,CIUDAD DESTINO,VALOR DE COMPRA EN PRODUCTOS,GANANCIA,TOTAL EN PRECIOS DE PROVEEDOR,PRECIO FLETE,COSTO DEVOLUCION FLETE,FECHA DE ÚLTIMO MOVIMIENTO,NOVEDAD,CATEGORÍAS
4848182,06-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259330549,COQUIMBO,OVALLE,31485,,7500,6783,0,10-12-2025,RECHAZADO POR CLIENTE,"Belleza, Bienestar"
4847765,06-12-2025,EN DESTINO,STARKEN,259347206,VALPARAISO,VINA DEL MAR,43350,,15980,6426,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4847566,06-12-2025,ENTREGADO,BLUE,2171081614,MAULE,TALCA,37350,17219.86,12600,7530.14,0,10-12-2025,,Salud
4847118,06-12-2025,DEVOLUCION,STARKEN,259365451,COQUIMBO,COQUIMBO,26900,,7990,6783,6783,10-12-2025,RECHAZADO POR CLIENTE,Belleza
4847049,06-12-2025,ENTREGADO,BLUE,2171081640,VALPARAISO,SAN ANTONIO,37350,17189.6,12600,7560.39,0,10-12-2025,,Salud
4846789,06-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259365493,LIBERTADOR GENERAL BERNARDO O`HIGGINS,GRANEROS,26900,,7990,7092.4,0,12-12-2025,RECHAZADO POR CLIENTE,Belleza
4846476,06-12-2025,EN REPARTO A DOMICILIO,STARKEN,259347282,ANTOFAGASTA,ANTOFAGASTA,28900,,7990,7259,0,10-12-2025,,"Moda, Belleza, Otro"
4846426,06-12-2025,ENTREGADO,STARKEN,259319892,METROPOLITANA DE SANTIAGO,COLINA,40485,20535,14000,5950,0,10-12-2025,,"Salud, Bienestar"
4846300,06-12-2025,ENTREGADO,STARKEN,259337749,METROPOLITANA DE SANTIAGO,SAN BERNARDO,26900,13436,7990,5474,0,10-12-2025,,Belleza
4845854,06-12-2025,ENTREGADO,STARKEN,259338238,METROPOLITANA DE SANTIAGO,BUIN,20990,10040,5000,5950,0,09-12-2025,,"Cocina, Hogar"
4845847,06-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259319919,ANTOFAGASTA,ANTOFAGASTA,26990,,7000,7259,0,10-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4845790,06-12-2025,ENTREGADO,STARKEN,259365535,METROPOLITANA DE SANTIAGO,MAIPU,26900,13436,7990,5474,0,10-12-2025,,Belleza
4845632,06-12-2025,EN PROCESO DE RECEPCION,STARKEN,259330591,VALPARAISO,QUILLOTA,20990,,3750,6426,0,10-12-2025,RECHAZADO POR CLIENTE,"Belleza, Bienestar"
4845488,06-12-2025,ENTREGADO,STARKEN,259347764,LOS LAGOS,OSORNO,28900,14067.5,7990,6842.5,0,10-12-2025,,"Moda, Belleza, Otro"
4845222,06-12-2025,ENTREGADO,STARKEN,259338242,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RANCAGUA,20990,9564,5000,6426,0,10-12-2025,,"Cocina, Hogar"
4845161,06-12-2025,EN DESTINO,STARKEN,259365541,METROPOLITANA DE SANTIAGO,HUECHURABA,26900,,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,Belleza
4845156,06-12-2025,ENTREGADO,STARKEN,259337802,COQUIMBO,LA SERENA,28900,12367,9750,6783,0,10-12-2025,,Belleza
4844340,06-12-2025,EN DESTINO,STARKEN,259347303,METROPOLITANA DE SANTIAGO,QUILICURA,28900,,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4844266,06-12-2025,EN DESTINO,STARKEN,259330602,ARAUCANIA,TEMUCO,20990,,3750,6842.5,0,10-12-2025,,"Belleza, Bienestar"
4844225,06-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259330608,ARAUCANIA,TEMUCO,20990,,3750,6842.5,0,10-12-2025,RECHAZADO POR CLIENTE,"Belleza, Bienestar"
4843641,06-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259338247,LOS RIOS,LANCO,20990,,5000,6842.5,0,10-12-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar"
4843541,06-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259347308,ARAUCANIA,TOLTEN,43350,,15980,8722.7,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4843139,06-12-2025,ENTREGADO,STARKEN,259365549,VALPARAISO,ALGARROBO,26900,11817.6,7990,7092.4,0,10-12-2025,,Belleza
4841786,06-12-2025,PENDIENTE CONFIRMACION,BLUE,,METROPOLITANA DE SANTIAGO,COLINA,37350,,12600,6170.72,0,06-12-2025,,Salud
4841770,06-12-2025,ENTREGADO,BLUE,2170974610,LIBERTADOR GENERAL BERNARDO O`HIGGINS,PLACILLA,20990,8459.86,5000,7530.14,0,09-12-2025,,"Cocina, Hogar"
4841537,06-12-2025,ENTREGADO,STARKEN,259365583,LIBERTADOR GENERAL BERNARDO O`HIGGINS,PEUMO,26900,10818,7990,8092,0,12-12-2025,,Belleza
4841315,06-12-2025,PENDIENTE CONFIRMACION,STARKEN,,METROPOLITANA DE SANTIAGO,SAN BERNARDO,28900,,7990,5474,0,06-12-2025,,"Moda, Belleza, Otro"
4841210,06-12-2025,ENTREGADO,STARKEN,259365572,METROPOLITANA DE SANTIAGO,LA FLORIDA,28900,13676,9750,5474,0,10-12-2025,,Belleza
4840858,06-12-2025,ENTREGADO,STARKEN,259347369,METROPOLITANA DE SANTIAGO,SANTIAGO,28900,15436,7990,5474,0,10-12-2025,,"Moda, Belleza, Otro"
4840488,06-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259341584,VALPARAISO,LOS ANDES,26900,,7000,6426,0,09-12-2025,RECHAZADO POR CLIENTE,"Belleza, Hogar, Otro"
4840319,05-12-2025,PENDIENTE CONFIRMACION,STARKEN,,METROPOLITANA DE SANTIAGO,LA FLORIDA,28900,,7990,5474,0,05-12-2025,,"Moda, Belleza, Otro"
4839995,05-12-2025,ENTREGADO,BLUE,2171081651,METROPOLITANA DE SANTIAGO,PENAFLOR,37350,18579.28,12600,6170.72,0,10-12-2025,,Salud
4839070,05-12-2025,DEVOLUCION A REMITENTE,BLUE,2171081662,ANTOFAGASTA,CALAMA,37350,,12600,8828.91,0,10-12-2025,,Salud
4839047,05-12-2025,EN REPARTO A DOMICILIO,STARKEN,259319896,COQUIMBO,OVALLE,40485,,14000,6783,0,10-12-2025,,"Salud, Bienestar"
4838114,05-12-2025,ENTREGADO,STARKEN,259347386,METROPOLITANA DE SANTIAGO,LAS CONDES,43350,21896,15980,5474,0,10-12-2025,,"Moda, Belleza, Otro"
4837842,05-12-2025,ENTREGADO,STARKEN,259338272,VALPARAISO,LIMACHE,20990,8897.6,5000,7092.4,0,10-12-2025,,"Cocina, Hogar"
4837717,05-12-2025,ENTREGADO,STARKEN,259338299,COQUIMBO,COQUIMBO,20990,9207,5000,6783,0,10-12-2025,,"Cocina, Hogar"
4837522,05-12-2025,ENTREGADO,STARKEN,259347392,ATACAMA,COPIAPO,28900,14127,7990,6783,0,10-12-2025,,"Moda, Belleza, Otro"
4837486,05-12-2025,EN DESTINO,STARKEN,259347772,METROPOLITANA DE SANTIAGO,CERRO NAVIA,28900,,7990,5474,0,10-12-2025,DIRECCION INCORRECTA,"Moda, Belleza, Otro"
4837415,05-12-2025,PENDIENTE CONFIRMACION,STARKEN,,ATACAMA,COPIAPO,26990,,7000,6783,0,05-12-2025,,"Salud, Bienestar"
4837250,05-12-2025,PENDIENTE CONFIRMACION,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,28900,,7990,7259,0,05-12-2025,,"Moda, Belleza, Otro"
4837088,05-12-2025,CANCELADO,STARKEN,,LOS LAGOS,CASTRO,20990,,5000,6842.5,0,21-12-2025,,"Cocina, Hogar"
4836769,05-12-2025,DEVOLUCION,STARKEN,259347426,ÑUBLE,SAN CARLOS,28900,,7990,6842.5,6842.5,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4836740,05-12-2025,CANCELADO,STARKEN,,ÑUBLE,SAN CARLOS,43350,,15980,6842.5,0,09-12-2025,,"Moda, Belleza, Otro"
4836688,05-12-2025,PENDIENTE CONFIRMACION,STARKEN,,VALPARAISO,SAN FELIPE,31485,,7500,6426,0,05-12-2025,,"Belleza, Bienestar"
4836612,05-12-2025,PENDIENTE CONFIRMACION,BLUE,,BIO - BIO,SAN PEDRO DE LA PAZ,57800,,23970,7727.62,0,05-12-2025,,"Moda, Belleza, Otro"
4836591,05-12-2025,REDESTINADA POR SOLICITUD DEL CLIENTE,STARKEN,259347443,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,28900,,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4836322,05-12-2025,ENTREGADO,STARKEN,259347464,MAULE,CONSTITUCION,28900,13317.8,7990,7592.2,0,10-12-2025,,"Moda, Belleza, Otro"
4836165,05-12-2025,DEVOLUCION,BLUE,2170797871,LOS RIOS,VALDIVIA,26990,,7000,7849,7849,09-12-2025,DESTINATARIO RECHAZA ENTREGA,"Salud, Bienestar"
4835879,05-12-2025,EN TRANSITO,STARKEN,259347456,ANTOFAGASTA,CALAMA,28900,,7990,7259,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4835748,05-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259319970,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RENGO,26990,,7000,6426,0,10-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4835301,05-12-2025,PENDIENTE CONFIRMACION,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,20990,,3750,7259,0,05-12-2025,,"Belleza, Bienestar"
4835126,05-12-2025,PENDIENTE CONFIRMACION,STARKEN,,LOS RIOS,MAFIL,20990,,5000,8722.7,0,05-12-2025,,"Cocina, Hogar"
4835053,05-12-2025,ENTREGADO,STARKEN,259347498,METROPOLITANA DE SANTIAGO,QUILICURA,28900,15436,7990,5474,0,10-12-2025,,"Moda, Belleza, Otro"
4834696,05-12-2025,ENTREGADO,BLUE,2171172953,ÑUBLE,CHILLAN,26900,11182.38,7990,7727.62,0,10-12-2025,,Belleza
4834511,05-12-2025,DEVOLUCION,BLUE,2171081732,VALPARAISO,QUILPUE,24900,,6300,7560.39,7560.39,10-12-2025,DESTINATARIO RECHAZA ENTREGA,Salud
4834263,05-12-2025,EN DESTINO,STARKEN,259338308,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SAN FERNANDO,20990,,5000,6426,0,11-12-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar"
4834099,05-12-2025,DEVOLUCION,STARKEN,259365667,MAULE,CAUQUENES,26900,,7990,6842.5,6842.5,10-12-2025,RECHAZADO POR CLIENTE,Belleza
4833285,05-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259330610,BIO - BIO,LOTA,20990,,3750,6842.5,0,10-12-2025,RECHAZADO POR CLIENTE,"Belleza, Bienestar"
4832985,05-12-2025,DEVOLUCION,STARKEN,259338289,COQUIMBO,COQUIMBO,20990,,5000,6783,6783,10-12-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar"
4832825,05-12-2025,ENTREGADO,STARKEN,259347491,VALPARAISO,QUILPUE,28900,14484,7990,6426,0,10-12-2025,,"Moda, Belleza, Otro"
4832734,05-12-2025,ENTREGADO,STARKEN,259347496,VALPARAISO,CABILDO,28900,13817.6,7990,7092.4,0,10-12-2025,,"Moda, Belleza, Otro"
4832558,05-12-2025,ENTREGADO,BLUE,2171081743,METROPOLITANA DE SANTIAGO,LA GRANJA,24900,12628.38,6300,5971.62,0,10-12-2025,,Salud
4832021,05-12-2025,DEVOLUCION,BLUE,2167921055,LOS RIOS,VALDIVIA,26990,,7000,7849,7849,05-12-2025,DESTINATARIO RECHAZA ENTREGA,"Salud, Bienestar"
4831602,05-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259104969,ANTOFAGASTA,CALAMA,40485,,14000,7259,0,10-12-2025,NO SE UBICA DESTINATARIO,"Salud, Bienestar"
4831543,05-12-2025,ENTREGADO,BLUE,2167878112,LIBERTADOR GENERAL BERNARDO O`HIGGINS,QUINTA DE TILCOCO,26900,12369.86,7000,7530.14,0,05-12-2025,,"Belleza, Hogar, Otro"
4831397,05-12-2025,ENTREGADO,BLUE,2168150110,COQUIMBO,LA SERENA,26900,11182.38,7990,7727.62,0,06-12-2025,,Belleza
4831332,05-12-2025,ENTREGADO,STARKEN,259106592,METROPOLITANA DE SANTIAGO,LA FLORIDA,28900,15436,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4831166,05-12-2025,CANCELADO,STARKEN,,LOS RIOS,VALDIVIA,40485,,14000,6842.5,0,05-12-2025,,"Salud, Bienestar"
4831148,05-12-2025,CANCELADO,STARKEN,,LOS RIOS,VALDIVIA,40485,,14000,6842.5,0,05-12-2025,,"Salud, Bienestar"
4830779,05-12-2025,ENTREGADO,STARKEN,259131055,COQUIMBO,OVALLE,26900,12127,7990,6783,0,09-12-2025,,Belleza
4830775,05-12-2025,DEVOLUCION,STARKEN,259104991,MAULE,CURICO,40485,,14000,6842.5,6842.5,05-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4830725,05-12-2025,EN DESTINO,STARKEN,259131097,MAULE,SAN CLEMENTE,26900,,7990,7592.2,0,10-12-2025,RECHAZADO POR CLIENTE,Belleza
4830375,05-12-2025,ENTREGADO,STARKEN,259106601,VALPARAISO,CONCON,28900,14484,7990,6426,0,10-12-2025,,"Moda, Belleza, Otro"
4830322,05-12-2025,EN DESTINO,STARKEN,259106608,METROPOLITANA DE SANTIAGO,NUNOA,28900,,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4830084,05-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259106611,ANTOFAGASTA,ANTOFAGASTA,28900,,7990,7259,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4829977,05-12-2025,DEVOLUCION,STARKEN,259106672,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SAN FERNANDO,28900,,7990,6426,6426,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4829917,05-12-2025,DEVOLUCION,BLUE,2167955926,BIO - BIO,LOS ALAMOS,37350,,12600,10510.81,10510.81,05-12-2025,DIRECCION INUBICABLE,Salud
4829746,05-12-2025,ENTREGADO,STARKEN,259131113,MAULE,CURICO,26900,12067.5,7990,6842.5,0,09-12-2025,,Belleza
4829593,05-12-2025,DEVOLUCION,BLUE,2167956011,VALPARAISO,VALPARAISO,24900,,6300,7270.39,7270.39,05-12-2025,DESTINATARIO RECHAZA ENTREGA,Salud
4828796,04-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,EL BOSQUE,43350,,15980,5474,0,05-12-2025,,"Moda, Belleza, Otro"
4828790,04-12-2025,ENTREGADO,STARKEN,259106791,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SANTA CRUZ,28900,13817.6,7990,7092.4,0,10-12-2025,,"Moda, Belleza, Otro"
4828789,04-12-2025,EN DESTINO,STARKEN,259106809,METROPOLITANA DE SANTIAGO,CONCHALI,28900,,7990,5474,0,10-12-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza, Otro"
4828787,04-12-2025,ENTREGADO,STARKEN,259106817,ANTOFAGASTA,ANTOFAGASTA,43350,20111,15980,7259,0,10-12-2025,,"Moda, Belleza, Otro"
4828785,04-12-2025,EN DESTINO,STARKEN,259106850,VALPARAISO,QUINTERO,28900,,7990,7092.4,0,10-12-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza, Otro"
4828784,04-12-2025,EN DESTINO,STARKEN,259106885,METROPOLITANA DE SANTIAGO,MAIPU,43350,,15980,5474,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4828783,04-12-2025,DEVOLUCION,STARKEN,259105036,LOS RIOS,VALDIVIA,26990,,7000,6842.5,6842.5,05-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4828782,04-12-2025,CANCELADO,STARKEN,,MAULE,TALCA,43350,,15980,6842.5,0,05-12-2025,,"Moda, Belleza, Otro"
4828780,04-12-2025,ENTREGADO,STARKEN,259105078,LOS LAGOS,OSORNO,26990,13147.5,7000,6842.5,0,05-12-2025,,"Salud, Bienestar"
4828779,04-12-2025,DEVOLUCION,BLUE,2167935512,VALPARAISO,CALERA,28900,,7990,7242.1,7242.1,05-12-2025,DESTINATARIO RECHAZA ENTREGA,"Moda, Belleza, Otro"
4828778,04-12-2025,ENTREGADO,BLUE,2168827835,BIO - BIO,HUALPEN,28900,12860.35,7990,8049.65,0,08-12-2025,,"Moda, Belleza, Otro"
4828757,04-12-2025,ENTREGADO,STARKEN,259106920,METROPOLITANA DE SANTIAGO,PEDRO AGUIRRE CERDA,28900,15436,7990,5474,0,10-12-2025,,"Moda, Belleza, Otro"
4828755,04-12-2025,ENTREGADO,STARKEN,259106925,ANTOFAGASTA,MEJILLONES,28900,11568.5,7990,9341.5,0,10-12-2025,,"Moda, Belleza, Otro"
4828754,04-12-2025,EN DESTINO,STARKEN,259106934,METROPOLITANA DE SANTIAGO,VITACURA,28900,,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4828737,04-12-2025,EN DESTINO,STARKEN,259106945,METROPOLITANA DE SANTIAGO,COLINA,28900,,7990,5950,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4828730,04-12-2025,ENTREGADO,STARKEN,259106965,ANTOFAGASTA,CALAMA,28900,13651,7990,7259,0,10-12-2025,,"Moda, Belleza, Otro"
4828729,04-12-2025,PENDIENTE CONFIRMACION,STARKEN,,ANTOFAGASTA,CALAMA,57800,,23970,7259,0,04-12-2025,,"Moda, Belleza, Otro"
4828718,04-12-2025,ENTREGADO,STARKEN,259106975,BIO - BIO,CONCEPCION,28900,14067.5,7990,6842.5,0,10-12-2025,,"Moda, Belleza, Otro"
4828707,04-12-2025,ENTREGADO,STARKEN,259106752,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SAN FERNANDO,26900,13474,7000,6426,0,05-12-2025,,"Belleza, Hogar, Otro"
4828706,04-12-2025,DEVOLUCION,STARKEN,259106985,COQUIMBO,COQUIMBO,43350,,15980,6783,6783,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4828704,04-12-2025,ENTREGADO,STARKEN,259106733,BIO - BIO,LOS ANGELES,26900,13057.5,7000,6842.5,0,05-12-2025,,"Belleza, Hogar, Otro"
4828695,04-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,CALAMA,43350,,15980,7259,0,04-12-2025,,"Moda, Belleza, Otro"
4828692,04-12-2025,CANCELADO,STARKEN,,VALPARAISO,CABILDO,43350,,15980,7092.4,0,04-12-2025,,"Moda, Belleza, Otro"
4828612,04-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,CALAMA,29900,,6490,7259,0,04-12-2025,,"Belleza, Deportes, Bienestar"
4828432,04-12-2025,ENTREGADO,STARKEN,259131144,METROPOLITANA DE SANTIAGO,MELIPILLA,26900,12246,7990,6664,0,09-12-2025,,Belleza
4828188,04-12-2025,PENDIENTE CONFIRMACION,STARKEN,,LIBERTADOR GENERAL BERNARDO O`HIGGINS,LAS CABRAS,28900,,9750,8092,0,04-12-2025,,Belleza
4828011,04-12-2025,ENTREGADO,STARKEN,259110748,METROPOLITANA DE SANTIAGO,MAIPU,20990,10516,5000,5474,0,05-12-2025,,"Cocina, Hogar"
4827684,04-12-2025,DEVOLUCION,STARKEN,259131151,BIO - BIO,CONCEPCION,26900,,7990,6842.5,6842.5,09-12-2025,RECHAZADO POR CLIENTE,Belleza
4826954,04-12-2025,DEVOLUCION,STARKEN,259364822,ÑUBLE,CHILLAN,20990,,5000,6842.5,6842.5,10-12-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar"
4826558,04-12-2025,ENTREGADO,STARKEN,259131167,ANTOFAGASTA,ANTOFAGASTA,26900,11651,7990,7259,0,09-12-2025,NO SE UBICA DESTINATARIO,Belleza
4826191,04-12-2025,DEVOLUCION,STARKEN,259347551,VALPARAISO,VILLA ALEMANA,28900,,7990,6426,6426,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4826081,04-12-2025,EN DESTINO,STARKEN,259320100,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SANTA CRUZ,26990,,7000,7092.4,0,10-12-2025,,"Salud, Bienestar"
4826064,04-12-2025,EN DESTINO,STARKEN,259365706,METROPOLITANA DE SANTIAGO,EL MONTE,26900,,7990,5950,0,10-12-2025,DIRECCION INCORRECTA,Belleza
4825607,04-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259347565,METROPOLITANA DE SANTIAGO,SANTIAGO,28900,,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4825508,04-12-2025,ENTREGADO,STARKEN,259320085,METROPOLITANA DE SANTIAGO,COLINA,40485,20535,14000,5950,0,10-12-2025,,"Salud, Bienestar"
4825334,04-12-2025,DEVOLUCION,BLUE,2171081813,MAULE,MAULE,37350,,12600,7838.33,7838.33,10-12-2025,,Salud
4824333,04-12-2025,NOVEDAD,STARKEN,259365724,ANTOFAGASTA,MEJILLONES,28900,,9750,9341.5,0,12-12-2025,RECHAZADO POR CLIENTE,Belleza
4822763,04-12-2025,PENDIENTE CONFIRMACION,STARKEN,,METROPOLITANA DE SANTIAGO,PUDAHUEL,20990,,3750,5474,0,04-12-2025,,"Belleza, Bienestar"
4822453,04-12-2025,ENTREGADO,STARKEN,259365716,ARAUCANIA,CARAHUE,26900,12067.5,7990,6842.5,0,11-12-2025,,Belleza
4822392,04-12-2025,PENDIENTE CONFIRMACION,STARKEN,,ARAUCANIA,CARAHUE,26900,,7990,6842.5,0,04-12-2025,,Belleza
4820666,04-12-2025,ENTREGADO,STARKEN,259365736,MAULE,TALCA,26900,12067.5,7990,6842.5,0,11-12-2025,,Belleza
4820311,04-12-2025,ENTREGADO,STARKEN,259365764,LOS LAGOS,PUERTO MONTT,26900,12067.5,7990,6842.5,0,11-12-2025,,Belleza
4819581,04-12-2025,ENTREGADO,STARKEN,259364843,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,20990,10516,5000,5474,0,09-12-2025,,"Cocina, Hogar"
4819368,04-12-2025,ENTREGADO,STARKEN,259341679,BIO - BIO,MULCHEN,26900,12307.8,7000,7592.2,0,09-12-2025,,"Belleza, Hogar, Otro"
4819290,04-12-2025,ENTREGADO,STARKEN,259365754,VALPARAISO,SAN ANTONIO,26900,12484,7990,6426,0,12-12-2025,,Belleza
4818915,04-12-2025,EN DESTINO,STARKEN,259365806,METROPOLITANA DE SANTIAGO,LA CISTERNA,26900,,7990,5474,0,11-12-2025,RECHAZADO POR CLIENTE,Belleza
4818562,04-12-2025,DEVOLUCION,STARKEN,259320108,VALPARAISO,NOGALES,26990,,7000,6426,6426,10-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4818326,04-12-2025,PENDIENTE CONFIRMACION,BLUE,,ANTOFAGASTA,CALAMA,24900,,6300,8828.91,0,04-12-2025,,Salud
4818316,04-12-2025,EN DESTINO,STARKEN,259365791,METROPOLITANA DE SANTIAGO,ESTACION CENTRAL,26900,,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,Belleza
4818090,04-12-2025,EN TRANSITO,STARKEN,259131344,METROPOLITANA DE SANTIAGO,ESTACION CENTRAL,26900,,7990,5474,0,09-12-2025,DIRECCION INCORRECTA,Belleza
4817865,04-12-2025,ENTREGADO,BLUE,2167958041,ATACAMA,VALLENAR,37350,16700.36,12600,8049.65,0,05-12-2025,,Salud
4817373,03-12-2025,DEVOLUCION,STARKEN,259099199,LOS RIOS,VALDIVIA,20990,,5000,6842.5,6842.5,05-12-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar"
4817106,03-12-2025,ENTREGADO,STARKEN,259131347,BIO - BIO,CORONEL,26900,12067.5,7990,6842.5,0,10-12-2025,,Belleza
4817025,03-12-2025,ENTREGADO,STARKEN,259131377,LOS LAGOS,FRUTILLAR,26900,12067.5,7990,6842.5,0,09-12-2025,,Belleza
4816825,03-12-2025,ENTREGADO,STARKEN,259108414,VALPARAISO,VINA DEL MAR,28900,14484,7990,6426,0,10-12-2025,,"Moda, Belleza, Otro"
4816795,03-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259131391,VALPARAISO,EL QUISCO,26900,,7990,7092.4,0,10-12-2025,RECHAZADO POR CLIENTE,Belleza
4816708,03-12-2025,CANCELADO,STARKEN,,VALPARAISO,VINA DEL MAR,43350,,15980,6426,0,05-12-2025,,"Moda, Belleza, Otro"
4816622,03-12-2025,DEVOLUCION,STARKEN,259113286,ANTOFAGASTA,CALAMA,28900,,8990,7259,7259,05-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza"
4816456,03-12-2025,ENTREGADO,STARKEN,259131411,METROPOLITANA DE SANTIAGO,SAN JOAQUIN,26900,13436,7990,5474,0,09-12-2025,,Belleza
4816077,03-12-2025,ENTREGADO,STARKEN,259131423,ANTOFAGASTA,CALAMA,28900,11891,9750,7259,0,09-12-2025,,Belleza
4815918,03-12-2025,DEVOLUCION,STARKEN,259131425,VALPARAISO,QUILPUE,26900,,7990,6426,6426,10-12-2025,RECHAZADO POR CLIENTE,Belleza
4815828,03-12-2025,DEVOLUCION,BLUE,2167958085,COQUIMBO,COQUIMBO,24900,,6300,8049.65,8049.65,05-12-2025,DESTINATARIO RECHAZA ENTREGA,Salud
4815494,03-12-2025,ENTREGADO,STARKEN,259105897,BIO - BIO,CORONEL,40485,19642.5,14000,6842.5,0,10-12-2025,,"Salud, Bienestar"
4815355,03-12-2025,ENTREGADO,STARKEN,259110716,VALPARAISO,QUINTERO,20990,8897.6,5000,7092.4,0,05-12-2025,,"Cocina, Hogar"
4814940,03-12-2025,ENTREGADO,STARKEN,259105908,ANTOFAGASTA,ANTOFAGASTA,40485,19226,14000,7259,0,05-12-2025,,"Salud, Bienestar"
4814902,03-12-2025,ENTREGADO,STARKEN,259131430,ARAUCANIA,VICTORIA,26900,12067.5,7990,6842.5,0,09-12-2025,,Belleza
4814854,03-12-2025,ENTREGADO,STARKEN,259320091,VALPARAISO,SAN ANTONIO,26990,13564,7000,6426,0,10-12-2025,,"Salud, Bienestar"
4814550,03-12-2025,ENTREGADO,STARKEN,259131532,VALPARAISO,LLAILLAY,28900,12724,9750,6426,0,09-12-2025,,Belleza
4814038,03-12-2025,CANCELADO,STARKEN,,COQUIMBO,LA SERENA,28900,,9750,6783,0,03-12-2025,,Belleza
4813981,03-12-2025,ENTREGADO,STARKEN,258970342,VALPARAISO,SAN FELIPE,26900,13474,7000,6426,0,04-12-2025,,"Belleza, Hogar, Otro"
4813811,03-12-2025,ENTREGADO,STARKEN,258970359,LOS LAGOS,CASTRO,26900,13057.5,7000,6842.5,0,04-12-2025,,"Belleza, Hogar, Otro"
4813600,03-12-2025,EN DESTINO,STARKEN,259131572,METROPOLITANA DE SANTIAGO,PENALOLEN,26900,,7990,5474,0,09-12-2025,DIRECCION INCORRECTA,Belleza
4813561,03-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259108136,METROPOLITANA DE SANTIAGO,LO ESPEJO,28900,,7990,5474,0,10-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
